data_hora;temp_ambiente;temp_agua
16/6/2023 19:30:23;24.93;29.62
16/6/2023 19:30:53;24.93;29.62
16/6/2023 19:31:24;24.93;29.56
16/6/2023 19:31:55;24.93;29.62
16/6/2023 19:32:25;24.93;29.62
16/6/2023 19:32:56;24.93;29.62
16/6/2023 19:33:27;24.93;29.62
16/6/2023 19:33:57;25.42;29.56
16/6/2023 19:34:28;24.93;29.56
16/6/2023 19:34:59;24.93;29.56
16/6/2023 19:35:29;24.93;29.62
16/6/2023 19:36:0;24.93;29.62
16/6/2023 19:36:31;24.93;29.62
16/6/2023 19:37:1;24.93;29.56
16/6/2023 19:37:32;24.93;29.62
16/6/2023 19:38:3;24.93;29.62
16/6/2023 19:38:33;24.93;29.69
16/6/2023 19:39:4;24.93;29.69
16/6/2023 19:39:34;24.93;29.69
16/6/2023 19:40:5;24.93;29.69
16/6/2023 19:40:36;24.93;29.62
16/6/2023 19:41:6;24.93;29.75
16/6/2023 19:41:37;24.93;29.69
16/6/2023 19:42:8;24.93;29.69
16/6/2023 19:42:38;24.93;29.69
16/6/2023 19:43:9;24.93;29.62
16/6/2023 19:43:40;24.93;29.62
16/6/2023 19:44:10;24.93;29.62
16/6/2023 19:44:41;24.93;29.75
16/6/2023 19:45:12;24.93;29.69
16/6/2023 19:45:42;24.93;29.69
16/6/2023 19:46:13;24.93;29.62
16/6/2023 19:46:44;24.93;29.62
16/6/2023 19:47:14;24.93;29.69
16/6/2023 19:47:45;24.93;29.69
16/6/2023 19:48:16;24.93;29.69
16/6/2023 19:48:46;24.93;29.69
16/6/2023 19:49:17;24.93;29.69
16/6/2023 19:49:48;24.93;29.62
16/6/2023 19:50:18;24.93;29.62
16/6/2023 19:50:49;24.93;29.62
16/6/2023 19:51:20;24.93;29.62
16/6/2023 19:51:50;24.93;29.62
16/6/2023 19:52:21;24.93;29.56
16/6/2023 19:52:52;24.93;29.62
16/6/2023 19:53:22;24.93;29.56
16/6/2023 19:53:53;24.93;29.56
16/6/2023 19:54:24;24.93;29.56
16/6/2023 19:54:54;24.93;29.56
16/6/2023 19:55:25;24.93;29.56
16/6/2023 19:55:56;24.93;29.50
16/6/2023 19:56:26;24.93;29.50
16/6/2023 19:56:57;24.93;29.44
16/6/2023 19:57:28;24.93;29.37
16/6/2023 19:57:58;24.93;29.50
16/6/2023 19:58:29;24.93;29.56
16/6/2023 19:59:0;24.93;29.62
16/6/2023 19:59:30;24.93;29.62
16/6/2023 20:0:1;24.93;29.69
16/6/2023 20:0:32;24.44;29.69
16/6/2023 20:1:2;24.93;29.69
16/6/2023 20:1:33;24.93;29.69
16/6/2023 20:2:4;24.93;29.62
16/6/2023 20:2:34;24.93;29.62
16/6/2023 20:3:5;24.93;29.56
16/6/2023 20:3:36;24.93;29.56
16/6/2023 20:4:6;24.93;29.69
16/6/2023 20:4:37;24.93;29.62
16/6/2023 20:5:8;24.93;29.56
16/6/2023 20:5:38;24.93;29.62
16/6/2023 20:6:9;24.93;29.50
16/6/2023 20:6:40;24.93;29.56
16/6/2023 20:7:10;24.93;29.56
16/6/2023 20:7:41;24.93;29.56
16/6/2023 20:8:12;24.93;29.62
16/6/2023 20:8:42;24.93;29.50
16/6/2023 20:9:13;24.44;29.50
16/6/2023 20:9:43;24.93;29.56
16/6/2023 20:10:14;24.93;29.50
16/6/2023 20:10:45;24.44;29.50
16/6/2023 20:11:15;24.44;29.44
16/6/2023 20:11:46;24.93;29.44
16/6/2023 20:12:17;24.93;29.37
16/6/2023 20:12:47;24.93;29.37
16/6/2023 20:13:18;24.93;29.37
16/6/2023 20:13:49;24.93;29.37
16/6/2023 20:14:19;24.93;29.37
16/6/2023 20:14:50;24.93;29.37
16/6/2023 20:15:21;24.44;29.44
16/6/2023 20:15:51;24.44;29.44
16/6/2023 20:16:22;24.44;29.37
16/6/2023 20:16:53;24.44;29.50
16/6/2023 20:17:23;24.93;29.50
16/6/2023 20:17:54;24.93;29.56
16/6/2023 20:18:25;24.93;29.50
16/6/2023 20:18:56;24.93;29.56
16/6/2023 20:19:27;24.44;29.62
16/6/2023 20:19:57;24.44;29.56
16/6/2023 20:20:28;24.44;29.62
16/6/2023 20:20:59;24.44;29.50
16/6/2023 20:21:29;24.44;29.56
16/6/2023 20:22:0;24.44;29.62
16/6/2023 20:22:31;24.44;29.62
16/6/2023 20:23:1;24.44;29.62
16/6/2023 20:23:32;24.44;29.56
16/6/2023 20:24:3;24.44;29.62
16/6/2023 20:24:33;24.93;29.56
16/6/2023 20:25:4;24.93;29.56
16/6/2023 20:25:35;24.93;29.56
16/6/2023 20:26:5;24.44;29.56
16/6/2023 20:26:36;24.44;29.56
16/6/2023 20:27:7;24.44;29.56
16/6/2023 20:27:37;24.44;29.50
16/6/2023 20:28:8;24.44;29.56
16/6/2023 20:28:39;24.44;29.56
16/6/2023 20:29:9;24.44;29.56
16/6/2023 20:29:40;24.44;29.50
16/6/2023 20:30:11;24.44;29.50
16/6/2023 20:30:41;24.44;29.56
16/6/2023 20:31:12;24.44;29.50
16/6/2023 20:31:42;24.44;29.50
16/6/2023 20:32:13;24.44;29.50
16/6/2023 20:32:44;24.44;29.44
16/6/2023 20:33:14;24.44;29.50
16/6/2023 20:33:45;24.44;29.50
16/6/2023 20:34:16;24.44;29.56
16/6/2023 20:34:46;24.44;29.50
16/6/2023 20:35:17;24.44;29.56
16/6/2023 20:35:48;24.44;29.50
16/6/2023 20:36:18;24.44;29.56
16/6/2023 20:36:49;24.44;29.56
16/6/2023 20:37:20;24.44;29.50
16/6/2023 20:37:50;24.44;29.56
16/6/2023 20:38:21;23.95;29.62
16/6/2023 20:38:52;24.44;29.62
16/6/2023 20:39:22;24.44;29.56
16/6/2023 20:39:53;24.44;29.62
16/6/2023 20:40:24;23.95;29.56
16/6/2023 20:40:54;23.95;29.56
16/6/2023 20:41:25;23.95;29.44
16/6/2023 20:41:56;23.95;29.50
16/6/2023 20:42:26;23.95;29.44
16/6/2023 20:42:57;23.95;29.44
16/6/2023 20:43:28;23.95;29.50
16/6/2023 20:43:58;23.95;29.44
16/6/2023 20:44:29;23.95;29.50
16/6/2023 20:45:0;23.95;29.44
16/6/2023 20:45:30;23.95;29.44
16/6/2023 20:46:1;23.95;29.44
16/6/2023 20:46:32;23.95;29.44
16/6/2023 20:47:2;23.95;29.44
16/6/2023 20:47:33;23.95;29.44
16/6/2023 20:48:4;23.95;29.44
16/6/2023 20:48:34;23.95;29.44
16/6/2023 20:49:5;23.95;29.50
16/6/2023 20:49:36;24.44;29.44
16/6/2023 20:50:6;23.95;29.44
16/6/2023 20:50:37;24.44;29.37
16/6/2023 20:51:8;23.95;29.31
16/6/2023 20:51:38;24.44;29.37
16/6/2023 20:52:9;24.44;29.37
16/6/2023 20:52:40;23.95;29.44
16/6/2023 20:53:10;23.95;29.44
16/6/2023 20:53:41;23.95;29.44
16/6/2023 20:54:12;23.95;29.44
16/6/2023 20:54:42;24.44;29.50
16/6/2023 20:55:13;24.44;29.50
16/6/2023 20:55:43;24.44;29.56
16/6/2023 20:56:14;23.95;29.56
16/6/2023 20:56:45;23.95;29.50
16/6/2023 20:57:15;23.95;29.56
16/6/2023 20:57:46;23.95;29.50
16/6/2023 20:58:17;23.95;29.50
16/6/2023 20:58:47;23.95;29.44
16/6/2023 20:59:18;23.95;29.50
16/6/2023 20:59:49;23.95;29.50
16/6/2023 21:0:19;23.95;29.50
16/6/2023 21:0:50;23.95;29.56
16/6/2023 21:1:21;23.95;29.50
16/6/2023 21:1:51;23.95;29.50
16/6/2023 21:2:22;23.95;29.50
16/6/2023 21:2:53;23.95;29.50
16/6/2023 21:3:23;23.95;29.50
16/6/2023 21:3:54;23.95;29.50
16/6/2023 21:4:25;23.95;29.44
16/6/2023 21:4:55;23.95;29.44
16/6/2023 21:5:26;23.95;29.37
16/6/2023 21:5:57;23.95;29.44
16/6/2023 21:6:27;23.95;29.37
16/6/2023 21:6:58;23.95;29.44
16/6/2023 21:7:29;23.95;29.44
16/6/2023 21:7:59;23.95;29.44
16/6/2023 21:8:30;23.95;29.44
16/6/2023 21:9:1;23.95;29.44
16/6/2023 21:9:31;23.95;29.37
16/6/2023 21:10:2;23.95;29.31
16/6/2023 21:10:33;23.95;29.37
16/6/2023 21:11:3;23.95;29.37
16/6/2023 21:11:34;23.95;29.44
16/6/2023 21:12:5;23.95;29.44
16/6/2023 21:12:35;23.95;29.44
16/6/2023 21:13:6;23.95;29.50
16/6/2023 21:13:37;23.95;29.50
16/6/2023 21:14:7;23.95;29.50
16/6/2023 21:14:38;23.95;29.50
16/6/2023 21:15:9;23.95;29.44
16/6/2023 21:15:39;23.95;29.44
16/6/2023 21:16:10;23.95;29.44
16/6/2023 21:16:41;23.95;29.37
16/6/2023 21:17:11;23.95;29.44
16/6/2023 21:17:42;23.95;29.44
16/6/2023 21:18:12;23.95;29.44
16/6/2023 21:18:43;23.95;29.37
16/6/2023 21:19:14;23.95;29.44
16/6/2023 21:19:44;23.95;29.44
16/6/2023 21:20:15;23.95;29.37
16/6/2023 21:20:46;23.95;29.44
16/6/2023 21:21:16;23.95;29.37
16/6/2023 21:21:47;23.95;29.31
16/6/2023 21:22:18;23.95;29.31
16/6/2023 21:22:48;23.95;29.37
16/6/2023 21:23:19;23.95;29.31
16/6/2023 21:23:50;23.95;29.25
16/6/2023 21:24:20;23.95;29.25
16/6/2023 21:24:51;23.95;29.25
16/6/2023 21:25:22;23.95;29.25
16/6/2023 21:25:53;23.95;29.25
16/6/2023 21:26:24;23.95;29.31
16/6/2023 21:26:54;23.95;29.31
16/6/2023 21:27:25;23.95;29.31
16/6/2023 21:27:56;23.95;29.31
16/6/2023 21:28:26;23.95;29.37
16/6/2023 21:28:57;23.46;29.37
16/6/2023 21:29:28;23.95;29.31
16/6/2023 21:29:58;23.95;29.44
16/6/2023 21:30:29;23.95;29.50
16/6/2023 21:31:0;23.46;29.50
16/6/2023 21:31:30;23.95;29.44
16/6/2023 21:32:1;23.95;29.44
16/6/2023 21:32:32;23.95;29.37
16/6/2023 21:33:2;23.46;29.44
16/6/2023 21:33:33;23.95;29.37
16/6/2023 21:34:4;23.95;29.37
16/6/2023 21:34:34;23.95;29.44
16/6/2023 21:35:5;23.95;29.31
16/6/2023 21:35:36;23.95;29.31
16/6/2023 21:36:6;23.95;29.31
16/6/2023 21:36:37;23.95;29.37
16/6/2023 21:37:7;23.95;29.31
16/6/2023 21:37:38;23.95;29.31
16/6/2023 21:38:9;23.95;29.25
16/6/2023 21:38:39;23.95;29.19
16/6/2023 21:39:10;23.95;29.31
16/6/2023 21:39:41;23.95;29.25
16/6/2023 21:40:11;23.95;29.25
16/6/2023 21:40:42;23.95;29.25
16/6/2023 21:41:13;23.95;29.19
16/6/2023 21:41:43;23.95;29.19
16/6/2023 21:42:14;23.95;29.19
16/6/2023 21:42:45;23.95;29.19
16/6/2023 21:43:15;23.46;29.12
16/6/2023 21:43:46;23.46;29.19
16/6/2023 21:44:17;23.46;29.06
16/6/2023 21:44:47;23.46;29.12
16/6/2023 21:45:18;23.46;29.12
16/6/2023 21:45:49;23.46;29.12
16/6/2023 21:46:19;23.46;29.25
16/6/2023 21:46:50;23.46;29.25
16/6/2023 21:47:21;23.46;29.31
16/6/2023 21:47:51;23.46;29.37
16/6/2023 21:48:22;23.46;29.37
16/6/2023 21:48:53;23.46;29.37
16/6/2023 21:49:23;23.46;29.37
16/6/2023 21:49:54;23.46;29.37
16/6/2023 21:50:25;23.46;29.37
16/6/2023 21:50:55;23.46;29.37
16/6/2023 21:51:26;23.46;29.44
16/6/2023 21:51:57;23.46;29.37
16/6/2023 21:52:27;23.46;29.37
16/6/2023 21:52:58;23.46;29.37
16/6/2023 21:53:29;23.46;29.37
16/6/2023 21:53:59;23.46;29.37
16/6/2023 21:54:30;23.46;29.37
16/6/2023 21:55:1;23.46;29.31
16/6/2023 21:55:31;23.46;29.37
16/6/2023 21:56:2;23.46;29.31
16/6/2023 21:56:33;23.46;29.25
16/6/2023 21:57:3;23.46;29.31
16/6/2023 21:57:34;23.46;29.25
16/6/2023 21:58:4;23.46;29.25
16/6/2023 21:58:35;23.46;29.25
16/6/2023 21:59:6;23.46;29.25
16/6/2023 21:59:36;23.46;29.19
16/6/2023 22:0:7;23.46;29.25
16/6/2023 22:0:38;23.46;29.19
16/6/2023 22:1:8;23.46;29.19
16/6/2023 22:1:39;23.46;29.19
16/6/2023 22:2:10;23.46;29.19
16/6/2023 22:2:40;23.46;29.12
16/6/2023 22:3:11;23.46;29.19
16/6/2023 22:3:42;23.46;29.19
16/6/2023 22:4:12;23.46;29.25
16/6/2023 22:4:43;23.46;29.25
16/6/2023 22:5:14;23.46;29.31
16/6/2023 22:5:44;23.46;29.44
16/6/2023 22:6:15;23.46;29.44
16/6/2023 22:6:46;23.46;29.44
16/6/2023 22:7:16;23.46;29.37
16/6/2023 22:7:47;23.46;29.44
16/6/2023 22:8:18;22.97;29.37
16/6/2023 22:8:48;23.46;29.44
16/6/2023 22:9:19;23.46;29.44
16/6/2023 22:9:50;23.46;29.37
16/6/2023 22:10:20;23.46;29.37
16/6/2023 22:10:51;23.46;29.37
16/6/2023 22:11:22;23.46;29.37
16/6/2023 22:11:52;23.46;29.37
16/6/2023 22:12:23;23.46;29.37
16/6/2023 22:12:54;23.46;29.37
16/6/2023 22:13:24;23.46;29.31
16/6/2023 22:13:55;23.46;29.19
16/6/2023 22:14:26;23.46;29.25
16/6/2023 22:14:56;23.46;29.25
16/6/2023 22:15:27;23.46;29.25
16/6/2023 22:15:58;23.46;29.25
16/6/2023 22:16:28;23.46;29.25
16/6/2023 22:16:59;23.46;29.25
16/6/2023 22:17:30;23.46;29.19
16/6/2023 22:18:0;23.46;29.19
16/6/2023 22:18:31;23.46;29.19
16/6/2023 22:19:1;23.46;29.19
16/6/2023 22:19:32;23.46;29.12
16/6/2023 22:20:3;22.97;29.19
16/6/2023 22:20:33;22.97;29.25
16/6/2023 22:21:4;22.97;29.25
16/6/2023 22:21:35;22.97;29.25
16/6/2023 22:22:5;22.97;29.31
16/6/2023 22:22:36;23.46;29.31
16/6/2023 22:23:7;23.46;29.31
16/6/2023 22:23:37;23.46;29.37
16/6/2023 22:24:8;23.46;29.37
16/6/2023 22:24:39;23.46;29.31
16/6/2023 22:25:9;23.46;29.31
16/6/2023 22:25:40;23.46;29.37
16/6/2023 22:26:11;23.46;29.37
16/6/2023 22:26:41;23.46;29.37
16/6/2023 22:27:12;23.46;29.37
16/6/2023 22:27:43;23.46;29.37
16/6/2023 22:28:13;22.97;29.37
16/6/2023 22:28:44;23.46;29.31
16/6/2023 22:29:15;23.46;29.31
16/6/2023 22:29:45;23.46;29.31
16/6/2023 22:30:16;22.97;29.31
16/6/2023 22:30:47;23.46;29.31
16/6/2023 22:31:18;23.46;29.25
16/6/2023 22:31:49;23.46;29.31
16/6/2023 22:32:19;23.46;29.25
16/6/2023 22:32:50;22.97;29.25
16/6/2023 22:33:21;22.97;29.25
16/6/2023 22:33:51;22.97;29.19
16/6/2023 22:34:22;22.97;29.19
16/6/2023 22:34:52;22.97;29.19
16/6/2023 22:35:23;23.46;29.19
16/6/2023 22:35:54;23.46;29.12
16/6/2023 22:36:24;23.46;29.12
16/6/2023 22:36:55;23.46;29.12
16/6/2023 22:37:26;23.46;29.25
16/6/2023 22:37:56;22.97;29.19
16/6/2023 22:38:27;22.97;29.25
16/6/2023 22:38:58;22.97;29.25
16/6/2023 22:39:28;22.97;29.37
16/6/2023 22:39:59;22.97;29.37
16/6/2023 22:40:30;22.97;29.37
16/6/2023 22:41:0;22.97;29.37
16/6/2023 22:41:31;22.97;29.31
16/6/2023 22:42:2;22.97;29.31
16/6/2023 22:42:32;22.97;29.37
16/6/2023 22:43:3;23.46;29.37
16/6/2023 22:43:34;22.97;29.44
16/6/2023 22:44:4;22.97;29.37
16/6/2023 22:44:35;22.97;29.31
16/6/2023 22:45:6;22.97;29.31
16/6/2023 22:45:36;22.97;29.37
16/6/2023 22:46:7;22.97;29.37
16/6/2023 22:46:38;22.97;29.31
16/6/2023 22:47:8;22.97;29.31
16/6/2023 22:47:39;22.97;29.25
16/6/2023 22:48:10;22.97;29.25
16/6/2023 22:48:40;23.46;29.25
16/6/2023 22:49:11;23.46;29.19
16/6/2023 22:49:42;22.97;29.25
16/6/2023 22:50:12;22.97;29.19
16/6/2023 22:50:43;22.97;29.19
16/6/2023 22:51:14;22.97;29.31
16/6/2023 22:51:44;22.97;29.25
16/6/2023 22:52:15;22.97;29.19
16/6/2023 22:52:45;22.97;29.12
16/6/2023 22:53:16;22.97;29.19
16/6/2023 22:53:47;22.97;29.12
16/6/2023 22:54:17;22.97;29.19
16/6/2023 22:54:48;22.97;29.25
16/6/2023 22:55:19;22.97;29.31
16/6/2023 22:55:49;22.97;29.31
16/6/2023 22:56:20;22.97;29.25
16/6/2023 22:56:51;22.97;29.31
16/6/2023 22:57:21;22.97;29.37
16/6/2023 22:57:52;22.97;29.31
16/6/2023 22:58:23;22.97;29.31
16/6/2023 22:58:53;22.97;29.25
16/6/2023 22:59:24;22.97;29.31
16/6/2023 22:59:55;22.97;29.25
16/6/2023 23:0:25;22.97;29.25
16/6/2023 23:0:56;22.97;29.19
16/6/2023 23:1:27;22.97;29.19
16/6/2023 23:1:58;22.97;29.19
16/6/2023 23:2:28;22.97;29.19
16/6/2023 23:2:59;22.97;29.19
16/6/2023 23:3:29;22.97;29.19
16/6/2023 23:4:0;22.97;29.19
16/6/2023 23:4:31;22.97;29.12
16/6/2023 23:5:1;22.97;29.12
16/6/2023 23:5:32;22.97;29.12
16/6/2023 23:6:3;22.97;29.12
16/6/2023 23:6:33;22.97;29.12
16/6/2023 23:7:4;22.97;29.19
16/6/2023 23:7:35;22.97;29.12
16/6/2023 23:8:5;22.97;29.12
16/6/2023 23:8:36;22.97;29.12
16/6/2023 23:9:7;22.97;29.12
16/6/2023 23:9:37;22.97;29.06
16/6/2023 23:10:8;22.97;29.06
16/6/2023 23:10:39;22.97;29.12
16/6/2023 23:11:9;22.97;29.25
16/6/2023 23:11:40;22.97;29.25
16/6/2023 23:12:11;22.97;29.25
16/6/2023 23:12:41;22.97;29.25
16/6/2023 23:13:12;22.97;29.31
16/6/2023 23:13:43;22.97;29.37
16/6/2023 23:14:13;22.97;29.37
16/6/2023 23:14:44;22.97;29.37
16/6/2023 23:15:15;22.97;29.37
16/6/2023 23:15:45;22.97;29.31
16/6/2023 23:16:16;22.97;29.37
16/6/2023 23:16:47;22.97;29.25
16/6/2023 23:17:17;22.97;29.31
16/6/2023 23:17:48;22.97;29.44
16/6/2023 23:18:19;22.97;29.31
16/6/2023 23:18:49;22.97;29.31
16/6/2023 23:19:20;22.97;29.25
16/6/2023 23:19:51;22.97;29.25
16/6/2023 23:20:21;22.97;29.31
16/6/2023 23:20:52;22.97;29.25
16/6/2023 23:21:23;22.97;29.31
16/6/2023 23:21:53;22.97;29.19
16/6/2023 23:22:24;22.97;29.19
16/6/2023 23:22:54;22.97;29.19
16/6/2023 23:23:25;22.97;29.19
16/6/2023 23:23:56;22.97;29.19
16/6/2023 23:24:26;22.97;29.12
16/6/2023 23:24:57;22.97;29.12
16/6/2023 23:25:28;22.97;29.12
16/6/2023 23:25:58;22.97;29.12
16/6/2023 23:26:29;22.97;29.06
16/6/2023 23:27:0;22.97;29.12
16/6/2023 23:27:30;22.97;29.12
16/6/2023 23:28:1;22.97;29.19
16/6/2023 23:28:32;22.97;29.19
16/6/2023 23:29:2;22.97;29.19
16/6/2023 23:29:33;22.97;29.25
16/6/2023 23:30:4;22.97;29.25
16/6/2023 23:30:34;22.48;29.31
16/6/2023 23:31:5;22.97;29.31
16/6/2023 23:31:36;22.97;29.37
16/6/2023 23:32:6;22.97;29.44
16/6/2023 23:32:37;22.48;29.37
16/6/2023 23:33:8;22.97;29.31
16/6/2023 23:33:38;22.97;29.31
16/6/2023 23:34:9;22.97;29.25
16/6/2023 23:34:40;22.97;29.37
16/6/2023 23:35:10;22.97;29.37
16/6/2023 23:35:41;22.97;29.31
16/6/2023 23:36:12;22.97;29.31
16/6/2023 23:36:42;22.97;29.25
16/6/2023 23:37:14;22.97;29.25
16/6/2023 23:37:44;22.97;29.25
16/6/2023 23:38:15;22.97;29.25
16/6/2023 23:38:45;22.97;29.19
16/6/2023 23:39:16;22.97;29.19
16/6/2023 23:39:47;22.97;29.12
16/6/2023 23:40:17;22.97;29.12
16/6/2023 23:40:48;22.97;29.12
16/6/2023 23:41:19;22.97;29.12
16/6/2023 23:41:49;22.97;29.12
16/6/2023 23:42:20;22.97;29.06
16/6/2023 23:42:51;22.97;29.06
16/6/2023 23:43:21;22.97;29.06
16/6/2023 23:43:52;22.97;29.06
16/6/2023 23:44:23;22.97;29.06
16/6/2023 23:44:53;22.97;29.06
16/6/2023 23:45:24;22.97;29.12
16/6/2023 23:45:55;22.97;29.12
16/6/2023 23:46:25;22.97;29.19
16/6/2023 23:46:56;22.97;29.19
16/6/2023 23:47:27;22.97;29.25
16/6/2023 23:47:57;22.97;29.25
16/6/2023 23:48:28;22.97;29.25
16/6/2023 23:48:59;22.48;29.37
16/6/2023 23:49:29;22.97;29.31
16/6/2023 23:50:0;22.97;29.31
16/6/2023 23:50:31;22.97;29.25
16/6/2023 23:51:1;22.97;29.31
16/6/2023 23:51:32;22.48;29.31
16/6/2023 23:52:3;22.97;29.25
16/6/2023 23:52:33;22.48;29.37
16/6/2023 23:53:4;22.48;29.31
16/6/2023 23:53:35;22.48;29.25
16/6/2023 23:54:5;22.48;29.31
16/6/2023 23:54:36;22.48;29.25
16/6/2023 23:55:6;22.97;29.25
16/6/2023 23:55:37;22.97;29.25
16/6/2023 23:56:8;22.48;29.25
16/6/2023 23:56:38;22.97;29.25
16/6/2023 23:57:9;22.97;29.19
16/6/2023 23:57:40;22.97;29.25
16/6/2023 23:58:10;22.48;29.19
16/6/2023 23:58:41;22.48;29.19
16/6/2023 23:59:12;22.97;29.12
16/6/2023 23:59:42;22.48;29.12
17/6/2023 0:0:13;22.48;29.19
17/6/2023 0:0:44;22.48;29.06
17/6/2023 0:1:14;22.48;29.06
17/6/2023 0:1:45;22.97;29.12
17/6/2023 0:2:16;22.97;29.19
17/6/2023 0:2:46;22.48;29.06
17/6/2023 0:3:17;22.97;29.25
17/6/2023 0:3:48;22.97;29.37
17/6/2023 0:4:18;22.97;29.31
17/6/2023 0:4:49;22.48;29.31
17/6/2023 0:5:20;22.48;29.31
17/6/2023 0:5:50;22.48;29.37
17/6/2023 0:6:21;22.48;29.31
17/6/2023 0:6:52;22.48;29.25
17/6/2023 0:7:22;22.48;29.25
17/6/2023 0:7:53;22.97;29.31
17/6/2023 0:8:24;22.97;29.31
17/6/2023 0:8:54;22.48;29.31
17/6/2023 0:9:25;22.97;29.31
17/6/2023 0:9:56;22.97;29.25
17/6/2023 0:10:26;22.97;29.31
17/6/2023 0:10:57;22.97;29.25
17/6/2023 0:11:27;22.48;29.25
17/6/2023 0:11:58;22.48;29.25
17/6/2023 0:12:29;22.48;29.25
